scenario,variant,seed,content_snr,rate_per_min,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
hosted_mixed,gate_fifo300,1,0.0,2.0,reactive_gate,616,492,7,0.014028056112224449,0.050359712230215826,492,177.65406354315678,2112.2835308586964,19.270821895753283,600.0000000000005,0,0,0.0,0.0,0.0,270,1,0,0,0.002067941954940711,0.35660116807734765,3693639531.6735096,0.0,0,0.0,0.0,0.0,0.0,274,32,0,0,0,nan,0.5169424403679067,0.5288416224671106,0.6012413629524411,0.24266542988411247,268.3636363636364,0.25
hosted_mixed,gate_fifo300,2,0.0,2.0,reactive_gate,686,512,19,0.035781544256120526,0.13380281690140844,512,140.09881831050006,2630.4624959917787,12.2481946426507,600.0000000000005,0,0,0.0,0.0,0.0,443,3,0,0,0.009741370818828,0.3388566535705316,2996871230.5481787,0.0,0,0.0,0.0,0.0,0.0,247,23,0,0,0,nan,0.4182289692475473,0.4412076848088159,0.5727869068367974,0.27822087316773353,279.2727272727273,0.27
hosted_mixed,gate_fifo300,3,0.0,2.0,reactive_gate,770,554,34,0.05782312925170068,0.19375,554,73.56534600754162,3081.950479156563,8.840636462053062,600.0000000000005,0,0,0.0,0.0,0.0,615,0,0,0,0.016124060354335907,0.4396904049251733,4587807695.295256,0.0,0,0.0,0.0,0.0,0.0,276,19,0,0,0,nan,0.3947803496134008,0.4223087505545443,0.5561457757502914,0.24797747259072425,302.1818181818182,0.31
hosted_mixed,gate_fifo300,4,0.0,2.0,reactive_gate,695,558,10,0.017605633802816902,0.057692307692307696,558,98.94350870239168,1992.786087356778,2.452603770157498,600.0000000000005,0,0,0.0,0.0,0.0,238,0,0,0,0.013792805678159568,0.31851156789712776,5088354626.529724,0.0,0,0.0,0.0,0.0,0.0,224,19,0,0,0,nan,0.492599331068832,0.5025339652916216,0.5252149844518907,0.2836978157274059,304.3636363636364,0.25
hosted_mixed,gate_fifo300,5,0.0,2.0,reactive_gate,992,725,51,0.06572164948453608,0.24519230769230768,725,59.5186619658125,4357.139391326038,20.033293791778526,600.0000000000005,0,0,0.0,0.0,0.0,1209,1,0,0,0.026587762490301564,0.2404824465969168,4067627402.1637144,0.0,0,0.0,0.0,0.0,0.0,313,4,0,0,0,nan,0.34233315360184124,0.3772149102800458,0.7097142291949948,0.2984161451602247,395.4545454545455,0.38
hosted_mixed,gate_fifo300,6,0.0,2.0,reactive_gate,605,445,26,0.055201698513800426,0.1925925925925926,445,133.82581292219857,3198.427637026624,19.285499154294953,600.0000000000005,0,0,0.0,0.0,0.0,599,0,0,0,0.01542621289949187,0.42370771252119915,3979008426.4927135,0.0,0,0.0,0.0,0.0,0.0,221,21,0,0,0,nan,0.3844952884036298,0.41854580046470385,0.5383991590585341,0.24796657303756767,242.72727272727275,0.23
hosted_mixed,gate_fifo300,7,0.0,2.0,reactive_gate,719,491,20,0.03913894324853229,0.11428571428571428,491,139.07307509827388,2785.935389571613,18.720412001080696,600.0000000000005,0,0,0.0,0.0,0.0,646,1,0,0,0.009138679123114078,0.3418536929846733,3442886007.413887,0.0,0,0.0,0.0,0.0,0.0,232,15,0,0,0,nan,0.3758776699657566,0.38877417870989545,0.5742510470894846,0.27059790851823856,267.8181818181818,0.29
hosted_mixed,gate_fifo300,8,0.0,2.0,reactive_gate,817,621,32,0.04900459418070444,0.16853932584269662,621,102.95075145866576,3719.124904724394,15.22643054834782,600.0000000000005,0,0,0.0,0.0,0.0,761,0,0,0,0.013458289841961393,0.42395525883499585,4559172815.5572195,0.0,0,0.0,0.0,0.0,0.0,267,5,0,0,0,nan,0.3830564499082377,0.41228297561829963,0.6109508293471575,0.2534501161225141,338.72727272727275,0.3
hosted_mixed,gate_fifo300,9,0.0,2.0,reactive_gate,806,592,38,0.06031746031746032,0.20218579234972678,592,137.32698656546745,3739.9856392022243,6.218600624669337,600.0000000000005,0,0,0.0,0.0,0.0,856,0,0,0,0.013116328439465863,0.3075354586532756,4563563754.199722,0.0,0,0.0,0.0,0.0,0.0,259,9,0,0,0,nan,0.36800207165918924,0.4017064512737694,0.6062490548311642,0.2788311377147522,322.90909090909093,0.32
hosted_mixed,gate_fifo300,10,0.0,2.0,reactive_gate,666,539,14,0.02531645569620253,0.11023622047244094,539,129.25148044641446,2402.496625470805,3.5821736886688034,600.0000000000005,0,0,0.0,0.0,0.0,321,1,0,0,0.011036604437468404,0.28732365035189206,4531423139.6691675,0.0,0,0.0,0.0,0.0,0.0,222,16,0,0,0,nan,0.4399231885699153,0.4613168057824149,0.539261039214258,0.2918974013979209,294.0,0.23
hosted_mixed,gate_vtfq0,1,0.0,2.0,reactive_gate,661,557,2,0.0035778175313059034,0.012658227848101266,557,215.9683944419403,1458.872935786507,58.88035113644147,600.0000000000005,0,0,0.0,0.0,0.0,75,1,0,0,0.002794498045377918,0.3287190315084075,2366733532.388856,0.0,0,0.0,0.0,0.0,0.0,301,79,0,0,0,nan,0.629291968061622,0.6301003198991135,0.7045701019651645,0.2897946978612845,303.8181818181818,0.31
hosted_mixed,gate_vtfq0,2,0.0,2.0,reactive_gate,739,588,5,0.008431703204047217,0.034482758620689655,588,324.3952279921551,2275.1705456175373,85.0514688150183,600.0000000000005,0,0,0.0,0.0,0.0,284,3,0,0,0.0034241519216030177,0.3031631485919905,1115304523.2789323,0.0,0,0.0,0.0,0.0,0.0,254,38,0,0,0,nan,0.4790393203866126,0.4840127034074849,0.73243974993525,0.31798757325454013,320.72727272727275,0.33
